version,base version,scenario,test case,timestamp,duration,base duration,relative duration
9.0.100-alpha.1.24068.1,7.0.100,noop,NuGetClient-win-d76a117,2024-01-18T16:10:52.6146177Z,9.7753765,8.0928293,120.79059297593243
9.0.100-alpha.1.24068.28,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-19T00:17:25.8409519Z,61.01267,41.4514965,147.19051216884293
9.0.100-alpha.1.24068.28,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-19T00:17:25.8409519Z,44.5634503,26.2488528,169.77294451512182
9.0.100-alpha.1.24068.28,6.0.400,cold,LargeAppCPM64-142722b,2024-01-19T00:17:25.8409519Z,43.0493794,20.1938224,213.18093497742163
9.0.100-alpha.1.24068.28,6.0.400,force,LargeAppCPM64-142722b,2024-01-19T00:17:25.8409519Z,27.6269861,23.6888746,116.62430810453105
9.0.100-alpha.1.24068.28,6.0.400,noop,LargeAppCPM64-142722b,2024-01-19T00:17:25.8409519Z,10.1199602,6.3388609,159.6495073744243
9.0.100-alpha.1.24068.28,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-19T00:16:50.8290110Z,33.4547864,17.7981934,187.96731582880767
9.0.100-alpha.1.24068.28,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-19T00:16:50.8290110Z,35.2498065,15.1816232,232.18733619999207
9.0.100-alpha.1.24068.28,6.0.400,cold,OrchardCore-5dbd92c,2024-01-19T00:16:50.8290110Z,31.1318828,14.1067693,220.6875446669423
9.0.100-alpha.1.24068.28,6.0.400,force,OrchardCore-5dbd92c,2024-01-19T00:16:50.8290110Z,15.3823689,10.7652075,142.88966469062484
9.0.100-alpha.1.24068.28,6.0.400,noop,OrchardCore-5dbd92c,2024-01-19T00:16:50.8290110Z,12.6566027,8.6219635,146.79490002480296
9.0.100-alpha.1.24068.28,7.0.100,warmup,Orleans-eda972a,2024-01-19T00:16:16.6844890Z,24.0586296,12.3698306,194.49441449909588
9.0.100-alpha.1.24068.28,7.0.100,arctic,Orleans-eda972a,2024-01-19T00:16:16.6844890Z,22.6347961,10.2754066,220.28126945360972
9.0.100-alpha.1.24068.28,7.0.100,cold,Orleans-eda972a,2024-01-19T00:16:16.6844890Z,20.1513974,8.5196669,236.52799618257373
9.0.100-alpha.1.24068.28,7.0.100,force,Orleans-eda972a,2024-01-19T00:16:16.6844890Z,4.7244001,4.1559281,113.67858120548333
9.0.100-alpha.1.24068.28,7.0.100,noop,Orleans-eda972a,2024-01-19T00:16:16.6844890Z,3.5263339,3.1633095,111.47609489365489
9.0.100-alpha.1.24068.28,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T00:18:23.6840598Z,66.2747087,49.7792936,133.13710160804692
9.0.100-alpha.1.24068.28,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T00:18:23.6840598Z,52.4750257,33.4300079,156.9698273986947
9.0.100-alpha.1.24068.28,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T00:18:23.6840598Z,51.7505407,31.4147218,164.73340438749327
9.0.100-alpha.1.24068.28,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T00:18:23.6840598Z,36.0114634,34.6543403,103.91617063909307
9.0.100-alpha.1.24068.28,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T00:18:23.6840598Z,15.1764792,13.2673905,114.3893307429219
9.0.100-alpha.1.24068.28,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-19T00:22:06.9098783Z,78.1136616,173.5853442,45.00014788690899
9.0.100-alpha.1.24068.28,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-19T00:22:06.9098783Z,84.1349565,81.4131742,103.34317182292101
9.0.100-alpha.1.24068.28,7.0.100,cold,NuGetClient-win-d76a117,2024-01-19T00:22:06.9098783Z,75.2630037,69.712849,107.96145155393089
9.0.100-alpha.1.24068.28,7.0.100,force,NuGetClient-win-d76a117,2024-01-19T00:22:06.9098783Z,13.5090719,11.3838481,118.66876456301276
9.0.100-alpha.1.24068.28,7.0.100,noop,NuGetClient-win-d76a117,2024-01-19T00:22:06.9098783Z,9.6055973,8.1806297,117.4188009023315
9.0.100-alpha.1.24068.28,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-19T08:07:27.6401935Z,56.9363716,41.1088854,138.50137517958586
9.0.100-alpha.1.24068.28,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-19T08:07:27.6401935Z,52.0973239,27.7923519,187.45201589074583
9.0.100-alpha.1.24068.28,6.0.400,cold,LargeAppCPM64-142722b,2024-01-19T08:07:27.6401935Z,41.6202129,20.5038885,202.98692562632695
9.0.100-alpha.1.24068.28,6.0.400,force,LargeAppCPM64-142722b,2024-01-19T08:07:27.6401935Z,26.9269717,23.9829105,112.27566270574208
9.0.100-alpha.1.24068.28,6.0.400,noop,LargeAppCPM64-142722b,2024-01-19T08:07:27.6401935Z,10.4114383,6.4189829,162.1976325875553
9.0.100-alpha.1.24068.28,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-19T08:06:39.0665336Z,36.0116393,17.4874559,205.92840665862667
9.0.100-alpha.1.24068.28,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-19T08:06:39.0665336Z,32.9052667,15.2268051,216.10092520327854
9.0.100-alpha.1.24068.28,6.0.400,cold,OrchardCore-5dbd92c,2024-01-19T08:06:39.0665336Z,34.8419919,13.74166,253.5500943845212
9.0.100-alpha.1.24068.28,6.0.400,force,OrchardCore-5dbd92c,2024-01-19T08:06:39.0665336Z,15.0571989,10.7540812,140.01381075679436
9.0.100-alpha.1.24068.28,6.0.400,noop,OrchardCore-5dbd92c,2024-01-19T08:06:39.0665336Z,12.9482567,8.6847904,149.09118244235347
9.0.100-alpha.1.24068.28,7.0.100,warmup,Orleans-eda972a,2024-01-19T08:05:57.8733569Z,25.9846938,11.8219777,219.79988847382108
9.0.100-alpha.1.24068.28,7.0.100,arctic,Orleans-eda972a,2024-01-19T08:05:57.8733569Z,24.4382135,9.9456875,245.71668373855502
9.0.100-alpha.1.24068.28,7.0.100,cold,Orleans-eda972a,2024-01-19T08:05:57.8733569Z,19.5279777,8.5384635,228.70599259456927
9.0.100-alpha.1.24068.28,7.0.100,force,Orleans-eda972a,2024-01-19T08:05:57.8733569Z,5.0842986,4.218878,120.51305110031625
9.0.100-alpha.1.24068.28,7.0.100,noop,Orleans-eda972a,2024-01-19T08:05:57.8733569Z,3.515651,3.2190736,109.21312889522004
9.0.100-alpha.1.24068.28,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T08:07:58.6859495Z,66.7833586,48.5062774,137.67982657024098
9.0.100-alpha.1.24068.28,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T08:07:58.6859495Z,57.2929894,35.1016774,163.2200898752491
9.0.100-alpha.1.24068.28,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T08:07:58.6859495Z,56.9614369,30.8688104,184.52747664030485
9.0.100-alpha.1.24068.28,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T08:07:58.6859495Z,36.0911524,35.2444629,102.40233338894207
9.0.100-alpha.1.24068.28,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T08:07:58.6859495Z,14.9655043,13.4418164,111.33543157158432
9.0.100-alpha.1.24068.28,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-19T08:11:23.1553226Z,76.0079506,140.834308,53.96976892874711
9.0.100-alpha.1.24068.28,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-19T08:11:23.1553226Z,78.7856023,79.540755,99.05060908712771
9.0.100-alpha.1.24068.28,7.0.100,cold,NuGetClient-win-d76a117,2024-01-19T08:11:23.1553226Z,72.4499326,68.9977608,105.00330990451505
9.0.100-alpha.1.24068.28,7.0.100,force,NuGetClient-win-d76a117,2024-01-19T08:11:23.1553226Z,14.2852895,11.5089621,124.12317788412909
9.0.100-alpha.1.24068.28,7.0.100,noop,NuGetClient-win-d76a117,2024-01-19T08:11:23.1553226Z,9.5446111,8.291078,115.11906051299962
9.0.100-alpha.1.24069.2,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-19T16:06:31.4283700Z,62.0544409,38.5484739,160.97768503359612
9.0.100-alpha.1.24069.2,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-19T16:06:31.4283700Z,41.3397701,27.3523618,151.13784470341426
9.0.100-alpha.1.24069.2,6.0.400,cold,LargeAppCPM64-142722b,2024-01-19T16:06:31.4283700Z,37.3526266,20.1085919,185.75456096455963
9.0.100-alpha.1.24069.2,6.0.400,force,LargeAppCPM64-142722b,2024-01-19T16:06:31.4283700Z,28.3174897,22.9805702,123.22361653149929
9.0.100-alpha.1.24069.2,6.0.400,noop,LargeAppCPM64-142722b,2024-01-19T16:06:31.4283700Z,10.5000756,6.7965945,154.4902465492093
9.0.100-alpha.1.24069.2,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-19T16:06:01.9884887Z,34.0414481,18.007029,189.04533390821993
9.0.100-alpha.1.24069.2,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-19T16:06:01.9884887Z,31.6252592,15.8961054,198.94973268106287
9.0.100-alpha.1.24069.2,6.0.400,cold,OrchardCore-5dbd92c,2024-01-19T16:06:01.9884887Z,29.7350836,13.9295771,213.46723871466278
9.0.100-alpha.1.24069.2,6.0.400,force,OrchardCore-5dbd92c,2024-01-19T16:06:01.9884887Z,15.9440803,11.3384894,140.6190872304383
9.0.100-alpha.1.24069.2,6.0.400,noop,OrchardCore-5dbd92c,2024-01-19T16:06:01.9884887Z,13.1748951,8.906214,147.9292446824206
9.0.100-alpha.1.24069.2,7.0.100,warmup,Orleans-eda972a,2024-01-19T16:05:09.0518048Z,21.8624118,12.1342459,180.17116168710575
9.0.100-alpha.1.24069.2,7.0.100,arctic,Orleans-eda972a,2024-01-19T16:05:09.0518048Z,20.277604,10.4727937,193.62172674135653
9.0.100-alpha.1.24069.2,7.0.100,cold,Orleans-eda972a,2024-01-19T16:05:09.0518048Z,18.9917788,8.5826716,221.28050198262278
9.0.100-alpha.1.24069.2,7.0.100,force,Orleans-eda972a,2024-01-19T16:05:09.0518048Z,4.624035,4.1976437,110.15787261791657
9.0.100-alpha.1.24069.2,7.0.100,noop,Orleans-eda972a,2024-01-19T16:05:09.0518048Z,3.3717845,3.1316718,107.66723703294834
9.0.100-alpha.1.24069.2,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T16:07:24.1111420Z,69.3279127,51.0975414,135.67758995934784
9.0.100-alpha.1.24069.2,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T16:07:24.1111420Z,52.7744946,37.4216898,141.02648726461302
9.0.100-alpha.1.24069.2,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T16:07:24.1111420Z,47.8904286,29.78727,160.77481622182898
9.0.100-alpha.1.24069.2,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T16:07:24.1111420Z,36.3003311,34.9181218,103.95842968850633
9.0.100-alpha.1.24069.2,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-19T16:07:24.1111420Z,14.9252402,13.6016077,109.73144152657777
9.0.100-alpha.1.24069.2,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-19T16:11:52.6639166Z,77.7633394,169.3468973,45.91955367345252
9.0.100-alpha.1.24069.2,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-19T16:11:52.6639166Z,80.593044,97.5165466,82.64550664471541
9.0.100-alpha.1.24069.2,7.0.100,cold,NuGetClient-win-d76a117,2024-01-19T16:11:52.6639166Z,64.708559,99.7169697,64.89222365528823
9.0.100-alpha.1.24069.2,7.0.100,force,NuGetClient-win-d76a117,2024-01-19T16:11:52.6639166Z,13.8603795,11.5852956,119.63768537766097
9.0.100-alpha.1.24069.2,7.0.100,noop,NuGetClient-win-d76a117,2024-01-19T16:11:52.6639166Z,9.9662038,8.1899192,121.68867062815467
9.0.100-alpha.1.24069.28,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-20T00:16:57.4119773Z,60.5718851,40.1992295,150.6792191128937
9.0.100-alpha.1.24069.28,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-20T00:16:57.4119773Z,47.4399076,30.0613161,157.81048122507184
9.0.100-alpha.1.24069.28,6.0.400,cold,LargeAppCPM64-142722b,2024-01-20T00:16:57.4119773Z,37.3710378,21.4742835,174.0269369173598
9.0.100-alpha.1.24069.28,6.0.400,force,LargeAppCPM64-142722b,2024-01-20T00:16:57.4119773Z,28.4334246,23.3277842,121.88652105243669
9.0.100-alpha.1.24069.28,6.0.400,noop,LargeAppCPM64-142722b,2024-01-20T00:16:57.4119773Z,10.3763592,6.5312578,158.87229562428234
9.0.100-alpha.1.24069.28,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-20T00:15:58.3638912Z,33.4109497,17.5608004,190.25869515605908
9.0.100-alpha.1.24069.28,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-20T00:15:58.3638912Z,34.3364693,14.7428732,232.90215437788612
9.0.100-alpha.1.24069.28,6.0.400,cold,OrchardCore-5dbd92c,2024-01-20T00:15:58.3638912Z,29.2230658,13.5516698,215.64180821466002
9.0.100-alpha.1.24069.28,6.0.400,force,OrchardCore-5dbd92c,2024-01-20T00:15:58.3638912Z,15.3797703,10.597002,145.133220697703
9.0.100-alpha.1.24069.28,6.0.400,noop,OrchardCore-5dbd92c,2024-01-20T00:15:58.3638912Z,12.67254,8.3802392,151.2193112578457
9.0.100-alpha.1.24069.28,7.0.100,warmup,Orleans-eda972a,2024-01-20T00:15:31.1032958Z,23.6839954,11.7533376,201.50867954307722
9.0.100-alpha.1.24069.28,7.0.100,arctic,Orleans-eda972a,2024-01-20T00:15:31.1032958Z,25.9195428,11.4876724,225.6291953450901
9.0.100-alpha.1.24069.28,7.0.100,cold,Orleans-eda972a,2024-01-20T00:15:31.1032958Z,24.9430759,8.1350386,306.6128770427715
9.0.100-alpha.1.24069.28,7.0.100,force,Orleans-eda972a,2024-01-20T00:15:31.1032958Z,4.5134656,4.2916841,105.16770327993153
9.0.100-alpha.1.24069.28,7.0.100,noop,Orleans-eda972a,2024-01-20T00:15:31.1032958Z,3.4061566,3.1183983,109.22775964827842
9.0.100-alpha.1.24069.28,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T00:17:38.7468901Z,76.6196362,49.7060379,154.14553128162325
9.0.100-alpha.1.24069.28,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T00:17:38.7468901Z,51.7680754,38.6828213,133.8270417209719
9.0.100-alpha.1.24069.28,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T00:17:38.7468901Z,50.7575602,31.772242,159.75441770838836
9.0.100-alpha.1.24069.28,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T00:17:38.7468901Z,36.0029615,35.5576647,101.25232296259321
9.0.100-alpha.1.24069.28,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T00:17:38.7468901Z,15.1305826,13.5085268,112.00764394234315
9.0.100-alpha.1.24069.28,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-20T00:20:54.2663691Z,81.1277838,136.5058667,59.431719501327485
9.0.100-alpha.1.24069.28,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-20T00:20:54.2663691Z,78.4688758,80.1475998,97.90545942212984
9.0.100-alpha.1.24069.28,7.0.100,cold,NuGetClient-win-d76a117,2024-01-20T00:20:54.2663691Z,66.8021589,70.3333138,94.9793992217668
9.0.100-alpha.1.24069.28,7.0.100,force,NuGetClient-win-d76a117,2024-01-20T00:20:54.2663691Z,13.4082552,11.3216245,118.43048848687746
9.0.100-alpha.1.24069.28,7.0.100,noop,NuGetClient-win-d76a117,2024-01-20T00:20:54.2663691Z,9.7429728,8.3031419,117.3407960184325
9.0.100-alpha.1.24069.28,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-20T08:06:47.1019586Z,60.6312579,37.8068599,160.37104922326543
9.0.100-alpha.1.24069.28,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-20T08:06:47.1019586Z,40.3064489,26.7404248,150.73226847166617
9.0.100-alpha.1.24069.28,6.0.400,cold,LargeAppCPM64-142722b,2024-01-20T08:06:47.1019586Z,42.3518433,20.9486344,202.16994812797915
9.0.100-alpha.1.24069.28,6.0.400,force,LargeAppCPM64-142722b,2024-01-20T08:06:47.1019586Z,28.0929991,22.4949342,124.88589141994468
9.0.100-alpha.1.24069.28,6.0.400,noop,LargeAppCPM64-142722b,2024-01-20T08:06:47.1019586Z,10.0997184,6.4980978,155.42576783008715
9.0.100-alpha.1.24069.28,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-20T08:06:03.4225011Z,32.3902851,17.2584103,187.67826547732497
9.0.100-alpha.1.24069.28,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-20T08:06:03.4225011Z,31.1930922,15.2075584,205.1157153537546
9.0.100-alpha.1.24069.28,6.0.400,cold,OrchardCore-5dbd92c,2024-01-20T08:06:03.4225011Z,33.6466473,13.7264634,245.12247852567762
9.0.100-alpha.1.24069.28,6.0.400,force,OrchardCore-5dbd92c,2024-01-20T08:06:03.4225011Z,14.9889432,10.4566988,143.34297550963214
9.0.100-alpha.1.24069.28,6.0.400,noop,OrchardCore-5dbd92c,2024-01-20T08:06:03.4225011Z,12.4549791,8.3796111,148.63433340003093
9.0.100-alpha.1.24069.28,7.0.100,warmup,Orleans-eda972a,2024-01-20T08:05:27.7317828Z,21.0198878,10.7325454,195.8518414466712
9.0.100-alpha.1.24069.28,7.0.100,arctic,Orleans-eda972a,2024-01-20T08:05:27.7317828Z,21.5302771,10.0356531,214.537876961889
9.0.100-alpha.1.24069.28,7.0.100,cold,Orleans-eda972a,2024-01-20T08:05:27.7317828Z,22.4532224,8.2285059,272.87119524335515
9.0.100-alpha.1.24069.28,7.0.100,force,Orleans-eda972a,2024-01-20T08:05:27.7317828Z,5.0941199,4.0515976,125.7311412169856
9.0.100-alpha.1.24069.28,7.0.100,noop,Orleans-eda972a,2024-01-20T08:05:27.7317828Z,3.3398723,3.0266221,110.34982860926048
9.0.100-alpha.1.24069.28,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T08:07:39.6120399Z,73.7584231,51.1690816,144.14646656468426
9.0.100-alpha.1.24069.28,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T08:07:39.6120399Z,50.8051008,35.4874027,143.16376216510204
9.0.100-alpha.1.24069.28,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T08:07:39.6120399Z,56.4872796,30.7407073,183.75400100179218
9.0.100-alpha.1.24069.28,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T08:07:39.6120399Z,35.1335432,35.1943444,99.8272415610049
9.0.100-alpha.1.24069.28,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T08:07:39.6120399Z,14.6593129,13.3463434,109.8376720922676
9.0.100-alpha.1.24069.28,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-20T08:13:24.0408094Z,77.1396782,281.8078093,27.37315136568148
9.0.100-alpha.1.24069.28,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-20T08:13:24.0408094Z,74.5838636,78.0394597,95.57198869227949
9.0.100-alpha.1.24069.28,7.0.100,cold,NuGetClient-win-d76a117,2024-01-20T08:13:24.0408094Z,68.1852763,67.1749915,101.5039596990496
9.0.100-alpha.1.24069.28,7.0.100,force,NuGetClient-win-d76a117,2024-01-20T08:13:24.0408094Z,12.7994546,11.5285446,111.02402813274452
9.0.100-alpha.1.24069.28,7.0.100,noop,NuGetClient-win-d76a117,2024-01-20T08:13:24.0408094Z,9.3685166,8.0726271,116.0528844445199
9.0.100-alpha.1.24070.2,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-20T16:06:45.5105420Z,62.7539076,37.9620345,165.30701904293352
9.0.100-alpha.1.24070.2,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-20T16:06:45.5105420Z,43.9886031,27.1838662,161.81878904333337
9.0.100-alpha.1.24070.2,6.0.400,cold,LargeAppCPM64-142722b,2024-01-20T16:06:45.5105420Z,34.1622457,20.7549374,164.5981630375816
9.0.100-alpha.1.24070.2,6.0.400,force,LargeAppCPM64-142722b,2024-01-20T16:06:45.5105420Z,28.0846936,22.5905208,124.32070003450298
9.0.100-alpha.1.24070.2,6.0.400,noop,LargeAppCPM64-142722b,2024-01-20T16:06:45.5105420Z,10.2357014,6.5655251,155.90072757470685
9.0.100-alpha.1.24070.2,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-20T16:06:07.0422356Z,33.9940943,17.7432704,191.58866169339333
9.0.100-alpha.1.24070.2,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-20T16:06:07.0422356Z,31.0638593,14.9708261,207.49595975869363
9.0.100-alpha.1.24070.2,6.0.400,cold,OrchardCore-5dbd92c,2024-01-20T16:06:07.0422356Z,30.1859225,14.433256,209.1414612198384
9.0.100-alpha.1.24070.2,6.0.400,force,OrchardCore-5dbd92c,2024-01-20T16:06:07.0422356Z,15.2755801,10.7116785,142.60678286787643
9.0.100-alpha.1.24070.2,6.0.400,noop,OrchardCore-5dbd92c,2024-01-20T16:06:07.0422356Z,12.384435,8.3305176,148.66345159633298
9.0.100-alpha.1.24070.2,7.0.100,warmup,Orleans-eda972a,2024-01-20T16:05:26.4273110Z,26.3683026,12.8089512,205.85840470685844
9.0.100-alpha.1.24070.2,7.0.100,arctic,Orleans-eda972a,2024-01-20T16:05:26.4273110Z,22.1860755,10.9624802,202.38189803070296
9.0.100-alpha.1.24070.2,7.0.100,cold,Orleans-eda972a,2024-01-20T16:05:26.4273110Z,20.2275866,8.2355771,245.61225466518914
9.0.100-alpha.1.24070.2,7.0.100,force,Orleans-eda972a,2024-01-20T16:05:26.4273110Z,5.3499007,5.1448712,103.98512405908238
9.0.100-alpha.1.24070.2,7.0.100,noop,Orleans-eda972a,2024-01-20T16:05:26.4273110Z,3.4966863,3.1295316,111.73193777624742
9.0.100-alpha.1.24070.2,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T16:07:47.7660273Z,74.9112102,55.3597212,135.31717388779046
9.0.100-alpha.1.24070.2,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T16:07:47.7660273Z,57.6047086,38.8292569,148.35387849001046
9.0.100-alpha.1.24070.2,6.0.400,cold,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T16:07:47.7660273Z,58.9872669,30.7516506,191.8182138164642
9.0.100-alpha.1.24070.2,6.0.400,force,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T16:07:47.7660273Z,36.0937381,36.1479849,99.84993133047371
9.0.100-alpha.1.24070.2,6.0.400,noop,LargeAppCPM64-nostaticgraph-142722b,2024-01-20T16:07:47.7660273Z,14.7294037,13.9272322,105.75973379692772
9.0.100-alpha.1.24070.2,7.0.100,warmup,NuGetClient-win-d76a117,2024-01-20T16:11:10.4521942Z,83.1197335,150.5188493,55.22214253334715
9.0.100-alpha.1.24070.2,7.0.100,arctic,NuGetClient-win-d76a117,2024-01-20T16:11:10.4521942Z,75.6581446,80.3412999,94.17092416250537
9.0.100-alpha.1.24070.2,7.0.100,cold,NuGetClient-win-d76a117,2024-01-20T16:11:10.4521942Z,74.7294556,68.1225535,109.69855321116229
9.0.100-alpha.1.24070.2,7.0.100,force,NuGetClient-win-d76a117,2024-01-20T16:11:10.4521942Z,13.1867174,11.266826,117.04021523009229
9.0.100-alpha.1.24070.2,7.0.100,noop,NuGetClient-win-d76a117,2024-01-20T16:11:10.4521942Z,9.566774,8.1978165,116.69905028979363
9.0.100-alpha.1.24070.3,6.0.400,warmup,LargeAppCPM64-142722b,2024-01-21T00:19:01.7079869Z,51.0666555,39.2759867,130.0200447924075
9.0.100-alpha.1.24070.3,6.0.400,arctic,LargeAppCPM64-142722b,2024-01-21T00:19:01.7079869Z,46.0224419,24.8818026,184.96425938207545
9.0.100-alpha.1.24070.3,6.0.400,cold,LargeAppCPM64-142722b,2024-01-21T00:19:01.7079869Z,36.4711354,21.2223621,171.85238489545893
9.0.100-alpha.1.24070.3,6.0.400,force,LargeAppCPM64-142722b,2024-01-21T00:19:01.7079869Z,28.2717278,23.0774155,122.5082063457236
9.0.100-alpha.1.24070.3,6.0.400,noop,LargeAppCPM64-142722b,2024-01-21T00:19:01.7079869Z,10.1284751,6.5877156,153.74791073251552
9.0.100-alpha.1.24070.3,6.0.400,warmup,OrchardCore-5dbd92c,2024-01-21T00:18:12.2718173Z,33.4236883,18.5248666,180.42606741362448
9.0.100-alpha.1.24070.3,6.0.400,arctic,OrchardCore-5dbd92c,2024-01-21T00:18:12.2718173Z,33.121287,15.2021166,217.8728651508962
9.0.100-alpha.1.24070.3,6.0.400,cold,OrchardCore-5dbd92c,2024-01-21T00:18:12.2718173Z,34.613404,14.7069859,235.35348599198701
9.0.100-alpha.1.24070.3,6.0.400,force,OrchardCore-5dbd92c,2024-01-21T00:18:12.2718173Z,16.1494593,10.9560106,147.40273526204874
9.0.100-alpha.1.24070.3,6.0.400,noop,OrchardCore-5dbd92c,2024-01-21T00:18:12.2718173Z,13.7391898,8.5344566,160.98493956838448
9.0.100-alpha.1.24070.3,7.0.100,warmup,Orleans-eda972a,2024-01-21T00:17:24.2299135Z,25.7410947,11.0285191,233.4048158832132
9.0.100-alpha.1.24070.3,7.0.100,arctic,Orleans-eda972a,2024-01-21T00:17:24.2299135Z,22.1311666,9.8322225,225.0881385159866
9.0.100-alpha.1.24070.3,7.0.100,cold,Orleans-eda972a,2024-01-21T00:17:24.2299135Z,21.7972205,8.1442408,267.6396859483821
9.0.100-alpha.1.24070.3,7.0.100,force,Orleans-eda972a,2024-01-21T00:17:24.2299135Z,4.6478047,4.2508467,109.33832782066688
9.0.100-alpha.1.24070.3,7.0.100,noop,Orleans-eda972a,2024-01-21T00:17:24.2299135Z,3.2817392,3.1389181,104.55001040008021
9.0.100-alpha.1.24070.3,6.0.400,warmup,LargeAppCPM64-nostaticgraph-142722b,2024-01-21T00:19:36.8092836Z,71.9732211,49.461266,145.5143123510021
9.0.100-alpha.1.24070.3,6.0.400,arctic,LargeAppCPM64-nostaticgraph-142722b,2024-01-21T00:19:36.8092836Z,63.0600811,35.6265323,177.00314071824496
